"id","lfhotelid","agenthotelid","caption_en","caption_zh","picurl","picsize","source","picture_id","updatetime","pic_path","pic_filesize"
"655532","23","99","Lobby","大厅","https://pix8.agoda.net/hotelImages/99/99/99_16053114380042935332.jpg?ca=6&ce=1&s=312x","312x","1","42935332","27/6/2022 22:43:53",,
"655533","23","99","Interior view","酒店内饰","https://pix8.agoda.net/hotelImages/99/99/99_15062721080031067298.jpg?ca=11&ce=1&s=312x","312x","1","31067298","27/6/2022 22:43:53",,
"2984080","23","392674","Hotel Exterior","Logo","http://dimg04.c-ctrip.com/images//hotel/8000/7043/e137671fa5544ef29879189f1d95fc8f_R_550_412.jpg",,"2",,"5/8/2022 16:06:44",,
"2984081","23","392674","Hotel Exterior","外观","http://dimg04.c-ctrip.com/images//200k0j000000amojkD888_R_550_412.jpg",,"2",,"5/8/2022 16:00:03",,
"2984082","23","392674","Hotel Exterior","外观","http://dimg04.c-ctrip.com/images//fd/hotel/g6/M03/39/5D/CggYslbWpX6AGyl6AARjRl-RGWE854_R_550_412.jpg",,"2",,"5/8/2022 16:00:03",,
"2984083","23","392674","Hotel Exterior","外观","http://dimg04.c-ctrip.com/images//0206k120008a9luw50958_R_550_412.jpg",,"2",,"5/8/2022 16:00:03",,
"2984084","23","392674","Hotel Interior/Public Areas","公共区域","http://dimg04.c-ctrip.com/images//hotel/8000/7043/557ECF64-13CF-4FCE-BCC4-01367EE952D3_R_550_412.jpg",,"2",,"5/8/2022 16:00:03",,
"2984085","23","392674","Hotel Interior/Public Areas","公共区域","http://dimg04.c-ctrip.com/images//hotel/8000/7043/208c76e0364f4f3fb98f394eb6bca913_R_550_412.jpg",,"2",,"5/8/2022 16:00:03",,
"2984086","23","392674","Hotel Interior/Public Areas","公共区域","http://dimg04.c-ctrip.com/images//hotel/8000/7043/8b5d55f904be467b9e8e9c8bc42183f2_R_550_412.jpg",,"2",,"5/8/2022 16:00:03",,
"2984087","23","392674","Hotel Interior/Public Areas","公共区域","http://dimg04.c-ctrip.com/images//0205i120008a9lgqiFCBF_R_550_412.jpg",,"2",,"5/8/2022 16:00:03",,
"2984088","23","392674","Hotel Interior/Public Areas","公共区域","http://dimg04.c-ctrip.com/images//02067120008a9n3z5A1E8_R_550_412.jpg",,"2",,"5/8/2022 16:00:03",,
"2984089","23","392674","Hotel Interior/Public Areas","公共区域","http://dimg04.c-ctrip.com/images//0205o120008am4pu022E7_R_550_412.jpg",,"2",,"5/8/2022 16:00:03",,
"2984090","23","392674","Hotel Interior/Public Areas","公共区域","http://dimg04.c-ctrip.com/images//0204r120008am4pzd9504_R_550_412.jpg",,"2",,"5/8/2022 16:00:03",,
"2984091","23","392674","Hotel Interior/Public Areas","公共区域","http://dimg04.c-ctrip.com/images//hotel/8000/7043/E60C58E1-379E-426C-B266-B6EC2732CAAC_R_550_412.jpg",,"2",,"5/8/2022 16:00:03",,
"2984092","23","392674","Others","其他","http://dimg04.c-ctrip.com/images//hotel/8000/7043/a65225c9e2334a049ca2e418e813ff7b_R_550_412.jpg",,"2",,"5/8/2022 16:00:03",,
"2984093","23","392674","Others","其他","http://dimg04.c-ctrip.com/images//hotel/8000/7043/761d06163270444cbe50b10c2690a99b_R_550_412.jpg",,"2",,"5/8/2022 16:00:03",,
"2984094","23","392674","Others","其他","http://dimg04.c-ctrip.com/images//0223p120009bq3qdh50ED_R_550_412.jpg",,"2",,"5/8/2022 16:00:03",,
"2984095","23","392674","Others","其他","http://dimg04.c-ctrip.com/images//02245120009bq3ksaF1B4_R_550_412.jpg",,"2",,"5/8/2022 16:00:03",,
"2984096","23","392674","Others","其他","http://dimg04.c-ctrip.com/images//0226r120009bq3l5sC0EA_R_550_412.jpg",,"2",,"5/8/2022 16:00:03",,
"2984097","23","392674","Others","其他","http://dimg04.c-ctrip.com/images//02266120009bq3iug23DA_R_550_412.jpg",,"2",,"5/8/2022 16:00:03",,
"2984098","23","392674","Others","其他","http://dimg04.c-ctrip.com/images//02232120008c2d7p0CA2B_R_550_412.jpg",,"2",,"5/8/2022 16:00:03",,
"2984099","23","392674","Logo",,"http://dimg04.c-ctrip.com/images//hotel/8000/7043/e137671fa5544ef29879189f1d95fc8f_R_550_412.jpg",,"2",,"14/7/2022 19:16:31",,
"3003179","23","99",,,"https://pix8.agoda.net/hotelImages/99/99/99_16022014110040064258.jpg?ca=6&ce=1&s=312x","312x","1","40064258","14/7/2022 19:18:35",,
"3061117","23","6393","Primary image","主图片","https://i.travelapi.com/lodging/1000000/10000/6400/6393/47aff9e7_b.jpg","350px","0","3","26/5/2023 05:59:19",,
"3061118","23","6393","Primary image","主图片","https://i.travelapi.com/lodging/1000000/10000/6400/6393/47aff9e7_z.jpg","1000px","0","3","26/5/2023 05:59:19","/mnt/73_hotel_pic/Hong Kong SAR/Kowloon/6393/0/3061118.jpg","78.127"
"3061119","23","6393","Primary image","主图片","https://i.travelapi.com/lodging/1000000/10000/6400/6393/47aff9e7_t.jpg","70px","0","3","26/5/2023 05:59:19",,
"3061120","23","6393","Lobby sitting area","大堂休息区","https://i.travelapi.com/lodging/1000000/10000/6400/6393/46423478_b.jpg","350px","0","10003","26/5/2023 05:59:19",,
"3061121","23","6393","Lobby sitting area","大堂休息区","https://i.travelapi.com/lodging/1000000/10000/6400/6393/46423478_z.jpg","1000px","0","10003","26/5/2023 05:59:19","/mnt/73_hotel_pic/Hong Kong SAR/Kowloon/6393/0/3061121.jpg","67.7861"
"3061122","23","6393","Lobby sitting area","大堂休息区","https://i.travelapi.com/lodging/1000000/10000/6400/6393/46423478_t.jpg","70px","0","10003","26/5/2023 05:59:19",,
"3061123","23","6393","Room","客房","https://i.travelapi.com/lodging/1000000/10000/6400/6393/14bcada9_b.jpg","350px","0","21001","25/6/2023 17:26:20",,
"3061124","23","6393","Room","客房","https://i.travelapi.com/lodging/1000000/10000/6400/6393/14bcada9_z.jpg","1000px","0","21001","25/6/2023 17:26:20","/mnt/73_hotel_pic/Hong Kong SAR/Kowloon/6393/0/3061124.jpg","94.0088"
"3061125","23","6393","Room","客房","https://i.travelapi.com/lodging/1000000/10000/6400/6393/14bcada9_t.jpg","70px","0","21001","25/6/2023 17:26:20",,
"3061126","23","6393","Room amenity","客房服务设施","https://i.travelapi.com/lodging/1000000/10000/6400/6393/6a24c643_b.jpg","350px","0","22009","25/6/2023 17:26:20",,
"3061127","23","6393","Room amenity","客房服务设施","https://i.travelapi.com/lodging/1000000/10000/6400/6393/6a24c643_z.jpg","1000px","0","22009","25/6/2023 17:26:20","/mnt/73_hotel_pic/Hong Kong SAR/Kowloon/6393/0/3061127.jpg","153.377"
"3061128","23","6393","Room amenity","客房服务设施","https://i.travelapi.com/lodging/1000000/10000/6400/6393/6a24c643_t.jpg","70px","0","22009","25/6/2023 17:26:20",,
"3061129","23","6393","Safe","保险柜","https://i.travelapi.com/lodging/1000000/10000/6400/6393/643afdce_b.jpg","350px","0","22012","26/5/2023 05:59:19",,
"3061130","23","6393","Safe","保险柜","https://i.travelapi.com/lodging/1000000/10000/6400/6393/643afdce_z.jpg","1000px","0","22012","26/5/2023 05:59:19","/mnt/73_hotel_pic/Hong Kong SAR/Kowloon/6393/0/3061130.jpg","60.6816"
"3061131","23","6393","Safe","保险柜","https://i.travelapi.com/lodging/1000000/10000/6400/6393/643afdce_t.jpg","70px","0","22012","26/5/2023 05:59:19",,
"3061132","23","6393","Bathroom","浴室","https://i.travelapi.com/lodging/1000000/10000/6400/6393/f6a21f58_b.jpg","350px","0","23000","25/6/2023 17:26:20",,
"3061133","23","6393","Bathroom","浴室","https://i.travelapi.com/lodging/1000000/10000/6400/6393/f6a21f58_z.jpg","1000px","0","23000","25/6/2023 17:26:20","/mnt/73_hotel_pic/Hong Kong SAR/Kowloon/6393/0/3061133.jpg","84.3408"
"3061134","23","6393","Bathroom","浴室","https://i.travelapi.com/lodging/1000000/10000/6400/6393/f6a21f58_t.jpg","70px","0","23000","25/6/2023 17:26:20",,
"3061135","23","6393","Laundry room","洗衣房","https://i.travelapi.com/lodging/1000000/10000/6400/6393/86891c17_b.jpg","350px","0","71008","25/6/2023 17:26:20",,
"3061136","23","6393","Laundry room","洗衣房","https://i.travelapi.com/lodging/1000000/10000/6400/6393/86891c17_z.jpg","1000px","0","71008","25/6/2023 17:26:20","/mnt/73_hotel_pic/Hong Kong SAR/Kowloon/6393/0/3061136.jpg","41.9551"
"3061137","23","6393","Laundry room","洗衣房","https://i.travelapi.com/lodging/1000000/10000/6400/6393/86891c17_t.jpg","70px","0","71008","25/6/2023 17:26:20",,
"3061138","23","6393","Hallway","门厅","https://i.travelapi.com/lodging/1000000/10000/6400/6393/abfac002_b.jpg","350px","0","83007","26/5/2023 05:59:19",,
"3061139","23","6393","Hallway","门厅","https://i.travelapi.com/lodging/1000000/10000/6400/6393/abfac002_z.jpg","1000px","0","83007","26/5/2023 05:59:19","/mnt/73_hotel_pic/Hong Kong SAR/Kowloon/6393/0/3061139.jpg","100.844"
"3061140","23","6393","Hallway","门厅","https://i.travelapi.com/lodging/1000000/10000/6400/6393/abfac002_t.jpg","70px","0","83007","26/5/2023 05:59:19",,
"3061141","23","6393","Business center","商务中心","https://i.travelapi.com/lodging/1000000/10000/6400/6393/6ec64934_b.jpg","350px","0","83010","26/5/2023 05:59:19",,
"3061142","23","6393","Business center","商务中心","https://i.travelapi.com/lodging/1000000/10000/6400/6393/6ec64934_z.jpg","1000px","0","83010","26/5/2023 05:59:19","/mnt/73_hotel_pic/Hong Kong SAR/Kowloon/6393/0/3061142.jpg","99.6523"
"3061143","23","6393","Business center","商务中心","https://i.travelapi.com/lodging/1000000/10000/6400/6393/6ec64934_t.jpg","70px","0","83010","26/5/2023 05:59:19",,
"3061144","23","6393","Front of property","住宿正面","https://i.travelapi.com/lodging/1000000/10000/6400/6393/b8e8dc2b_b.jpg","350px","0","91001","25/6/2023 17:26:20",,
"3061145","23","6393","Front of property","住宿正面","https://i.travelapi.com/lodging/1000000/10000/6400/6393/b8e8dc2b_z.jpg","1000px","0","91001","25/6/2023 17:26:20","/mnt/73_hotel_pic/Hong Kong SAR/Kowloon/6393/0/3061145.jpg","133.756"
"3061146","23","6393","Front of property","住宿正面","https://i.travelapi.com/lodging/1000000/10000/6400/6393/b8e8dc2b_t.jpg","70px","0","91001","25/6/2023 17:26:20",,
"3061147","23","6393","Property entrance","住宿入口","https://i.travelapi.com/lodging/1000000/10000/6400/6393/49afc52d_b.jpg","350px","0","91002","26/5/2023 05:59:19",,
"3061148","23","6393","Property entrance","住宿入口","https://i.travelapi.com/lodging/1000000/10000/6400/6393/49afc52d_z.jpg","1000px","0","91002","26/5/2023 05:59:19","/mnt/73_hotel_pic/Hong Kong SAR/Kowloon/6393/0/3061148.jpg","147.085"
"3061149","23","6393","Property entrance","住宿入口","https://i.travelapi.com/lodging/1000000/10000/6400/6393/49afc52d_t.jpg","70px","0","91002","26/5/2023 05:59:19",,
"3061150","23","6393","Aerial view","鸟瞰图","https://i.travelapi.com/lodging/1000000/10000/6400/6393/207061ae_b.jpg","350px","0","92001","26/5/2023 05:59:19",,
"3061151","23","6393","Aerial view","鸟瞰图","https://i.travelapi.com/lodging/1000000/10000/6400/6393/207061ae_z.jpg","1000px","0","92001","26/5/2023 05:59:19","/mnt/73_hotel_pic/Hong Kong SAR/Kowloon/6393/0/3061151.jpg","123.519"
"3061152","23","6393","Aerial view","鸟瞰图","https://i.travelapi.com/lodging/1000000/10000/6400/6393/207061ae_t.jpg","70px","0","92001","26/5/2023 05:59:19",,
"3164912","23","99",,,"https://pix8.agoda.net/hotelImages/99/99/99_16022014110040064258.jpg?ca=6&ce=1&s=312x","312x","1","40064258","15/7/2022 10:44:53",,
"2976","24","102",,,"https://pix8.agoda.net/hotelImages/6593324/0/8da2700a216078e7051985c5d47db2e8.jpg?ca=8&ce=1&s=312x","312x","1","74973362","22/6/2022 13:13:32",,
"2977","24","102","Exterior view","酒店外观","https://q-xx.bstatic.com/xdata/images/hotel/max500/185033995.jpg?k=84a318a24f00e0c0330b32bd7630ba3d475824b0ab3bf3cfacbd3f1a0797d8fe&o=&s=312x","312x","1","46327490","22/6/2022 13:13:32",,
"2978","24","102","Lobby","大厅","https://q-xx.bstatic.com/xdata/images/hotel/max500/15421214.jpg?k=d7f5d09f46937b5ffe86b337c59f0e311cd715c0b6b0141f2fe6f3e02c207e90&o=&s=312x","312x","1","46327464","22/6/2022 13:13:32",,
"2979","24","102","Interior view","酒店内饰","https://pix8.agoda.net/hotelImages/102/102/102_16061314080043482545.jpg?ca=6&ce=1&s=312x","312x","1","43482545","22/6/2022 13:13:32",,
"2980","24","102","Interior view","酒店内饰","https://pix8.agoda.net/hotelImages/102/102/102_16061314080043482572.jpg?ca=6&ce=1&s=312x","312x","1","43482572","22/6/2022 13:13:32",,
"8486","25","103",,,"https://pix8.agoda.net/hotelImages/103/103/103_15080418100033635932.jpg?ca=13&ce=1&s=312x","312x","1","33635932","22/6/2022 15:58:09",,
"8487","25","103","Entrance","入口","https://q-xx.bstatic.com/xdata/images/hotel/max500/91729884.jpg?k=0c426e5ecbca137550d2ad4a05fb683769c569aa92b4ae88649f3724bd1b58a7&o=&s=312x","312x","1","41458700","22/6/2022 15:58:09",,
"8488","25","103","Lobby","大厅","https://q-xx.bstatic.com/xdata/images/hotel/max500/67588211.jpg?k=bfad1649841f0dcff7caca795614e1b9848bb29cf7d6c91ce8e5de5fe7aa3131&o=&s=312x","312x","1","41458644","22/6/2022 15:58:09",,
"8489","25","103","Lobby","大厅","https://pix8.agoda.net/hotelImages/103/103/103_17031115180051490407.jpg?ca=6&ce=1&s=312x","312x","1","51490407","22/6/2022 15:58:09",,
"8490","25","103","Beach","沙滩","https://q-xx.bstatic.com/xdata/images/hotel/max500/91729206.jpg?k=124ac75e46c54e78298216b5582d323506768c76f55cf2c7163e468646742567&o=&s=312x","312x","1","41458642","22/6/2022 15:58:09",,
"178528","25","103",,,"https://pix8.agoda.net/hotelImages/103/103/103_15080418100033635932.jpg?ca=13&ce=1&s=312x","312x","1","33635932","24/6/2022 18:45:07",,
"3007379","25","773679","Hotel Exterior","外观","http://dimg04.c-ctrip.com/images//220n0g0000007wpua910E_R_550_412.jpg",,"2",,"5/8/2022 16:00:05",,
"3007380","25","773679","Hotel Exterior","外观","http://dimg04.c-ctrip.com/images//22030g0000007wqjm50F8_R_550_412.jpg",,"2",,"5/8/2022 16:00:05",,
"3007381","25","773679","Hotel Exterior","外观","http://dimg04.c-ctrip.com/images//02249120008jn22av64D8_R_550_412.jpg",,"2",,"5/8/2022 16:00:05",,
"3007382","25","773679","Hotel Exterior","外观","http://dimg04.c-ctrip.com/images//0223h120008jn23ib6950_R_550_412.jpg",,"2",,"5/8/2022 16:00:05",,
"3007383","25","773679","Hotel Exterior","外观","http://dimg04.c-ctrip.com/images//220r0g0000007wr1kEF03_R_550_412.jpg",,"2",,"5/8/2022 16:00:05",,
"3007384","25","773679","Hotel Exterior","外观","http://dimg04.c-ctrip.com/images//220w0g0000007wpmq8C60_R_550_412.jpg",,"2",,"5/8/2022 16:00:05",,
"3007385","25","773679","Hotel Exterior","外观","http://dimg04.c-ctrip.com/images//220a0g0000007wq1j6769_R_550_412.jpg",,"2",,"5/8/2022 16:00:05",,
"3007386","25","773679","Hotel Exterior","外观","http://dimg04.c-ctrip.com/images//0222p120008jm19vzB650_R_550_412.jpg",,"2",,"5/8/2022 16:00:05",,
"3007387","25","773679","Hotel Exterior","外观","http://dimg04.c-ctrip.com/images//22090g0000007x3yoF948_R_550_412.jpg",,"2",,"5/8/2022 16:00:05",,
"3007388","25","773679","Hotel Exterior","外观","http://dimg04.c-ctrip.com/images//200a0e00000076jlfF8A7_R_550_412.jpg",,"2",,"5/8/2022 16:00:05",,
"3007389","25","773679","Hotel Interior/Public Areas","公共区域","http://dimg04.c-ctrip.com/images//220c0g0000007x28z3F13_R_550_412.jpg",,"2",,"5/8/2022 16:00:05",,
"3007390","25","773679","Hotel Interior/Public Areas","公共区域","http://dimg04.c-ctrip.com/images//220p0g0000007wqih75F9_R_550_412.jpg",,"2",,"5/8/2022 16:00:05",,
"3007391","25","773679","Hotel Interior/Public Areas","公共区域","http://dimg04.c-ctrip.com/images//220l0g0000007x1j4E474_R_550_412.jpg",,"2",,"5/8/2022 16:00:05",,
"3007392","25","773679","Hotel Interior/Public Areas","公共区域","http://dimg04.c-ctrip.com/images//02211120008a1ljli1488_R_550_412.png",,"2",,"5/8/2022 16:00:05",,
"3007393","25","773679","Hotel Interior/Public Areas","公共区域","http://dimg04.c-ctrip.com/images//220w0g0000007wpgc5883_R_550_412.jpg",,"2",,"5/8/2022 16:00:05",,
"3007394","25","773679","Hotel Interior/Public Areas","公共区域","http://dimg04.c-ctrip.com/images//220w0g0000007wpgdE85C_R_550_412.jpg",,"2",,"5/8/2022 16:00:05",,
"3007395","25","773679","Hotel Interior/Public Areas","公共区域","http://dimg04.c-ctrip.com/images//22070g0000007wrg34108_R_550_412.jpg",,"2",,"5/8/2022 16:00:05",,
"3007396","25","773679","Hotel Interior/Public Areas","公共区域","http://dimg04.c-ctrip.com/images//200r0e00000076pt05D2D_R_550_412.jpg",,"2",,"5/8/2022 16:00:05",,
"3007397","25","773679","Hotel Interior/Public Areas","公共区域","http://dimg04.c-ctrip.com/images//220o0g0000007xvp18226_R_550_412.jpg",,"2",,"5/8/2022 16:00:05",,
"3007398","25","773679","Hotel Interior/Public Areas","公共区域","http://dimg04.c-ctrip.com/images//220o0t000000iqa5hEA91_R_550_412.jpg",,"2",,"5/8/2022 16:00:05",,
"3007399","25","773679","Fitness & Recreational Facilities","健身娱乐设施","http://dimg04.c-ctrip.com/images//200q0e00000076ic248DD_R_550_412.jpg",,"2",,"5/8/2022 16:00:05",,
"3007400","25","773679","Others","其他","http://dimg04.c-ctrip.com/images//22050g0000007x1698EA9_R_550_412.jpg",,"2",,"5/8/2022 16:00:05",,
"3007401","25","773679","Others","其他","http://dimg04.c-ctrip.com/images//220t0g0000007wqvs2CAA_R_550_412.jpg",,"2",,"5/8/2022 16:00:05",,
"3007402","25","773679","Others","其他","http://dimg04.c-ctrip.com/images//200h0e00000076s8960BC_R_550_412.jpg",,"2",,"5/8/2022 16:00:05",,
"3007403","25","773679","Others","其他","http://dimg04.c-ctrip.com/images//20070e00000076qsz43F2_R_550_412.jpg",,"2",,"5/8/2022 16:00:05",,
"3007404","25","773679","Others","其他","http://dimg04.c-ctrip.com/images//0222c120008jn20wf4434_R_550_412.jpg",,"2",,"5/8/2022 16:00:05",,
"3007405","25","773679","Others","其他","http://dimg04.c-ctrip.com/images//22020g0000007wq27E9D8_R_550_412.jpg",,"2",,"5/8/2022 16:00:06",,
"3007406","25","773679","Others","其他","http://dimg04.c-ctrip.com/images//220q0g0000007won97E84_R_550_412.jpg",,"2",,"5/8/2022 16:00:06",,
"3007407","25","773679","Others","其他","http://dimg04.c-ctrip.com/images//0224e1200089yt1b84744_R_550_412.png",,"2",,"5/8/2022 16:00:06",,
"3007408","25","773679","Others","其他","http://dimg04.c-ctrip.com/images//22070g0000007wrh89E9A_R_550_412.jpg",,"2",,"5/8/2022 16:00:06",,
"3007409","25","773679","Others","其他","http://dimg04.c-ctrip.com/images//0224k1200089z51ym6F36_R_550_412.png",,"2",,"5/8/2022 16:00:06",,
"3007410","25","773679","Logo","Logo","http://dimg04.c-ctrip.com/images//200r0e00000076jg56737_R_550_412.jpg",,"2",,"14/7/2022 19:19:06",,
"3040080","25","103",,,"https://pix8.agoda.net/hotelImages/103/103/103_15080418100033635932.jpg?ca=13&ce=1&s=312x","312x","1","33635932","14/7/2022 19:24:51",,
"3040081","25","103","Reception","前台","https://pix8.agoda.net/hotelImages/103/-1/86cefab567c0bdbdfc039a81cdc2a9e3.jpg?ca=11&ce=1&s=312x","312x","1","90194547","14/7/2022 19:24:51",,
"3040082","25","103","Spa","水疗","https://pix8.agoda.net/hotelImages/103/103/103_15080418180033636284.jpg?ca=11&ce=1&s=312x","312x","1","33636284","14/7/2022 19:24:51",,
"3159617","25","2387564","Primary image","主图片","https://i.travelapi.com/lodging/3000000/2390000/2387600/2387564/a63805f6_b.jpg","350px","0","3","25/5/2023 11:41:42",,
"3159618","25","2387564","Primary image","主图片","https://i.travelapi.com/lodging/3000000/2390000/2387600/2387564/a63805f6_z.jpg","1000px","0","3","25/5/2023 11:41:42","/mnt/73_hotel_pic/India/Visakhapatnam/2387564/0/3159618.jpg","183.845"
"3159619","25","2387564","Primary image","主图片","https://i.travelapi.com/lodging/3000000/2390000/2387600/2387564/a63805f6_t.jpg","70px","0","3","25/5/2023 11:41:42",,
